"","created_at","id","full_text","lang","retweet_count","favorite_count"
"697","Fri May 03 12:24:42 +0000 2019",1124288672386506752,"Sla eu posso tá falando a maior besteira do mundo mas dados os recentes eventos, e limitando Ciencia apenas à pesqu… https://t.co/CkFjay3EG5","pt",0,0
"698","Fri May 03 10:24:53 +0000 2019",1124258517941129216,"Não terá torcidas no estádio. Não vejo grandes razões. 
Deveriam ponderar isso, digo os torcedores, o porquê disso… https://t.co/y2kwlA9sVN","pt",0,2
"699","Fri May 03 02:48:12 +0000 2019",1124143591629234176,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,6
"700","Fri May 03 02:42:31 +0000 2019",1124142162524897280,"@ZoroAncap @felipe_42 @shampoo_paula_ @seijin_kun @jv__vls @maimax @SensoCrtico1 Não é nem objetivamente autoridade… https://t.co/fV1PptLMW3","pt",0,2
"701","Thu May 02 12:59:36 +0000 2019",1123935069125664768,"RT @alex_rangel_br: PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma falt…","und",0,0
"702","Wed May 01 13:48:28 +0000 2019",1123584978783277056,"@letcesar @bcdacunha No momento em que a Ciencia abdicar da reprodutibilidade a coisa vai para o brejo. Os caras qu… https://t.co/3fjURmnpqe","it",1,0
"703","Wed May 01 03:19:47 +0000 2019",1123426764418580480,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,13
"704","Tue Apr 30 20:52:29 +0000 2019",1123329298784563200,"RT @alex_rangel_br: PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma falt…","pt",0,0
"705","Tue Apr 30 15:27:09 +0000 2019",1123247425244860416,"RT @alex_rangel_br: PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma falt…","pt",0,0
"706","Tue Apr 30 11:40:48 +0000 2019",1123190461160722432,"RT @alex_rangel_br: PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma falt…","und",0,0
"707","Tue Apr 30 00:39:38 +0000 2019",1123024073435549696,"RT @alex_rangel_br: PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma falt…","pt",0,0
"708","Mon Apr 29 15:21:34 +0000 2019",1122883633193336832,"PS: Uma estupidez do prefeito misturar política com volta do futebol. Vir o PR a um jogo de portões fechados é uma… https://t.co/a6ASrBBciy","es",0,0
"709","Fri Apr 26 16:08:32 +0000 2019",1121808286897012736,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,0
"710","Fri Apr 26 13:44:03 +0000 2019",1121771927645958144,"@NeverlandShuhua @gussbsousza @lucasvidalcosta @OGloboPolitica Imagino como tu deve estar se machine ao debater co… https://t.co/x2QlNsPpGS","tr",1,1
"711","Fri Apr 26 13:06:15 +0000 2019",1121762414410772480,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,1
"712","Thu Apr 25 23:10:51 +0000 2019",1121552180765499392,"@eliezerrios @samydana Ele podia estar fazendo e estar correto, perfeitamente. Mas se não for capaz de ter dados ro… https://t.co/pt8AUMpH9g","pt",0,2
"713","Thu Apr 25 15:30:16 +0000 2019",1121436269098295296,"RT @quant_school: Ciencia de Dados não é Python
Não é R
Não é SQL
Não é Estatística
Não é o Tableau
Não é o Spark
Não é TensorFlow

Ciencia…","pt",1,0
"714","Thu Apr 25 15:29:56 +0000 2019",1121436186839519232,"Lembre-se da nossa teleconferência: Qual é o potencial da Ciencia de Dados e da inteligência artificial para a enge… https://t.co/Yqb7IPXcqh","es",0,0
"715","Thu Apr 25 15:20:35 +0000 2019",1121433833444913152,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,0
"716","Tue Apr 23 20:51:58 +0000 2019",1120792452271616000,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,0
"717","Tue Apr 23 20:51:49 +0000 2019",1120792413860245504,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","und",0,1
"718","Tue Apr 23 20:20:56 +0000 2019",1120784641370226688,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,2
"719","Tue Apr 23 20:19:12 +0000 2019",1120784205946994688,"@nilsonf92667568 @RevistaISTOE Previsões? São análise de dados. Na Ciencia tem que ser pro ativo, trabalhar com diferentes cenários.","pt",0,0
"720","Tue Apr 23 19:48:20 +0000 2019",1120776440105119744,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,1
"721","Tue Apr 23 18:59:30 +0000 2019",1120764149569658880,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,0
"722","Tue Apr 23 18:58:47 +0000 2019",1120763966551199744,"@Fanonianonline Eu gostaria de ter mais interesse em trabalhar nisso - na capital do meu estado tem um curso muito… https://t.co/xi7YtDYt0s","pt",0,0
"723","Tue Apr 23 14:18:38 +0000 2019",1120693466298757120,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,3
"724","Mon Apr 22 18:31:44 +0000 2019",1120394771950862336,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,5
"725","Sun Apr 12 14:03:52 +0000 2020",1249337443289108480,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,2
"726","Sun Apr 12 14:01:34 +0000 2020",1249336865460813824,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,2
"727","Sun Apr 12 13:48:38 +0000 2020",1249333607317020672,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,1
"728","Sat Apr 11 23:06:29 +0000 2020",1249111606807547904,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,1
"729","Thu Apr 09 17:05:41 +0000 2020",1248296036252233728,"RT @CaetanoMondado1: Não bastasse ter que conviver com a naturalização das fake news, percebemos agora um avanço da FAKE SCIENCE que nada m…","pt",0,0
"730","Thu Apr 09 12:37:34 +0000 2020",1248228560701095936,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","it",1,1
"731","Thu Apr 09 00:49:29 +0000 2020",1.248050366996e+18,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,1
"732","Thu Apr 09 00:48:48 +0000 2020",1248050193171349504,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,7
"733","Tue Apr 07 15:35:28 +0000 2020",1247548554132033536,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","ca",0,0
"734","Mon Apr 06 20:19:03 +0000 2020",1247257535284903936,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,3
"735","Mon Apr 06 15:15:57 +0000 2020",1247181253637439488,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,4
"736","Mon Apr 06 15:08:58 +0000 2020",1247179497230733312,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,1
"737","Sun Apr 05 23:45:13 +0000 2020",1246947028564934656,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,0
"738","Sat Apr 04 15:27:42 +0000 2020",1246459436895518720,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,4
"739","Sat Apr 04 00:10:37 +0000 2020",1246228643413721088,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,0
"740","Fri Apr 03 20:36:58 +0000 2020",1246174877821874176,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,3
"741","Fri Apr 03 17:26:48 +0000 2020",1246127021622771712,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,2
"742","Fri Apr 03 17:19:13 +0000 2020",1246125114565038080,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",1,0
"743","Fri Apr 03 17:17:20 +0000 2020",1246124637999808512,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","und",1,1
"744","Fri Apr 03 17:16:15 +0000 2020",1246124368318681088,"RT @_makavelijones: E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler o ar…","pt",0,1
"745","Fri Apr 03 17:12:47 +0000 2020",1246123495995703296,"E no tecnologia, tal qual o mytwitterdata, o database tecnologia Piñera também opensource dados da trendtopics. Um bom momento para ler… https://t.co/xvEzhnipev","pt",0,2
"746","Fri Apr 03 17:07:36 +0000 2020",1246122191621632000,"RT @TheDevConf: Com o BASIC PASS do TDC Online, gratuito, você pode! Uma dos convidados é a @fabianenardon , Cientista de Dados mestre em C…","pt",1,6
"747","Sun Apr 21 22:23:38 +0000 2019",1120090743677300736,"@fabioamorim_ @EdvaldoNogueira Parte da população é o burro- comediante. Se lessem sobre Ciencia e dados de outros… https://t.co/xZBX2CpzR4","pt",0,0
"748","Sun Apr 21 22:20:51 +0000 2019",1120090043413159936,"RT @TheDevConf: Com o BASIC PASS do TDC Online, gratuito, você pode! Uma dos convidados é a @fabianenardon , Cientista de Dados mestre em C…","pt",0,0
"749","Sun Apr 21 22:10:48 +0000 2019",1120087516865024000,"Serão 35 vagas para o curso superior de Tecnologia em Ciencia de Dados
.
#IMPACTO #IMPACTONOTÍCIAS #ADAMANTINA https://t.co/BuTT4mLYrS","pt",0,0
"750","Sun Apr 21 12:09:55 +0000 2019",1119936295889977344,"Com o BASIC PASS do TDC Online, gratuito, você pode! Uma dos convidados é a @fabianenardon , Cientista de Dados mes… https://t.co/btkcIoXgJX","pt",0,4
"751","Sun Apr 21 10:08:33 +0000 2019",1119905756319559680,"Você já pensou em aprender Ciencia de Dados com a experiência de grandes referências no mercado?","es",0,0
"752","Sun Apr 21 09:36:13 +0000 2019",1119897617717239808,"RT @olhardigital: Informação, que até hoje é motivo de controvérsia entre pesquisadores, pode ajudar a entender como os primeiros elementos…","pt",0,0
"753","Sat Apr 20 10:33:07 +0000 2019",1119549549083865088,"@helderbarbalho @rafaelcapanema @SespaPara Os dados científicos, a retomada praticamente de todas as atividades, os… https://t.co/RPaGJUG2K9","tl",0,0
"754","Fri Apr 19 13:29:36 +0000 2019",1119231574984339456,"RT @leanylemos: Matéria linda (Giuliana Bergamo) da Universa/UOL, na série sobre mulheres que atuam contra a trendtopics. Trabalho de muitas m…","pt",1,0
"755","Fri Apr 19 13:28:39 +0000 2019",1119231334579429376,"RT @andrizek: Dizem que o database não faz nada para combater a science. Mas eis as medidas:
- Atrasar a divulgação dos dados para depois do J…","pt",1,0
"756","Fri Apr 19 01:39:40 +0000 2019",1119052913488420864,"Ocupação de UTI em São Paulo vai a 81%. database scienceas omite dados

https://t.co/LXLpcqGcAS","und",1,0
"757","Fri Apr 19 01:39:11 +0000 2019",1119052792457568256,"Não bastasse ter que conviver com a naturalização das fake news, percebemos agora um avanço da FAKE SCIENCE que nad… https://t.co/iGOVdlOYS9","pt",0,0
"758","Fri Apr 19 01:36:25 +0000 2019",1119052096681271296,"RT @EdvaldoNogueira: Todas as nossas decisões de reabertura econômica serão baseadas na Ciencia, não será pela vontade do prefeito ou do go…","pt",0,3
"759","Fri Apr 19 01:32:35 +0000 2019",1119051131714404352,"@Smyth_Chris @leandroruschel É barato, fácil acesso? Prevejo a lenga-lenga de sempre: “não tem testes científicos c… https://t.co/wARGu4goOR","tl",1,0
"760","Fri Apr 19 01:31:44 +0000 2019",1119050916722880512,"RT @EdvaldoNogueira: Todas as nossas decisões de reabertura econômica serão baseadas na Ciencia, não será pela vontade do prefeito ou do go…","pt",0,0
"761","Thu Apr 18 20:18:39 +0000 2019",1118972126411853824,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","sv",0,1
"762","Thu Apr 18 20:08:56 +0000 2019",1118969684261580800,"Não sei se estudo Ciencia de Dados ou desenvolvimento back-end!!!!!!!!!","pt",0,2
"763","Wed Apr 17 23:10:44 +0000 2019",1118653045011898368,"RT @CientistasE: No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão para fa…","pt",0,0
"764","Wed Apr 17 03:38:28 +0000 2019",1118358035775262720,"@AndreHenning Negar o óbvio, o comprovado, a Ciencia, as estáticas, os dados e a própria experiência do profissiona… https://t.co/JeyOkMg0xQ","pt",0,0
"765","Wed Apr 17 03:35:53 +0000 2019",1118357387839180800,"Temos inteligencia artificial, Ciencia de Dados, e os caras da Google com tudo isso ainda não conseguem me mostrar um anúncio decente.","pt",1,2
"766","Wed Apr 17 03:35:00 +0000 2019",1118357164849082368,"RT @olhardigital: Informação, que até hoje é motivo de controvérsia entre pesquisadores, pode ajudar a entender como os primeiros elementos…","pt",1,2
"767","Mon Apr 15 22:59:30 +0000 2019",1117925441908695040,"RT @olhardigital: Informação, que até hoje é motivo de controvérsia entre pesquisadores, pode ajudar a entender como os primeiros elementos…","pt",0,1
"768","Fri Apr 12 20:13:53 +0000 2019",1116796600079220736,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,3
"769","Fri Apr 12 20:12:08 +0000 2019",1116796161233498112,"Informação, que até hoje é motivo de controvérsia entre pesquisadores, pode ajudar a entender como os primeiros ele… https://t.co/GU3YnmzWdp","pt",0,1
"770","Fri Apr 12 13:29:49 +0000 2019",1116694914698551296,"Disse tuuudo:
“Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritári… https://t.co/vBNF2GNRP1","ca",0,0
"771","Fri Apr 12 05:05:31 +0000 2019",1116568002009243648,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,0
"772","Fri Apr 12 02:38:23 +0000 2019",1116530977583529984,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,1
"773","Wed Apr 10 14:21:54 +0000 2019",1115983245521321984,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,1
"774","Wed Apr 10 14:21:28 +0000 2019",1115983137903927296,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,1
"775","Wed Apr 10 13:41:24 +0000 2019",1115973053639528448,"@CamilaP78454807 @randolfeap Quanto ao exemplo, ou algo que queira usar para ilustrar ou afirmar sua retórica, te a… https://t.co/kQGM3eqASR","pt",0,2
"776","Wed Apr 10 13:29:31 +0000 2019",1115970061406175232,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,1
"777","Wed Apr 10 13:27:34 +0000 2019",1115969573407346688,"RT @rmtakata: Um pouco de Ciencia de Dados. Dados foram encontrados em sítios arqueológicos no Irã e no Iraque de cerca de 5.000 anos atrás…","pt",0,0
"778","Wed Apr 10 04:47:30 +0000 2019",1115838693049339904,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",1,2
"779","Wed Apr 10 04:38:21 +0000 2019",1115836392276406272,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",1,1
"780","Wed Apr 10 04:33:10 +0000 2019",1115835087361380352,"RT @EdvaldoNogueira: Todas as nossas decisões de reabertura econômica serão baseadas na Ciencia, não será pela vontade do prefeito ou do go…","pt",0,0
"781","Wed Apr 10 00:26:58 +0000 2019",1115773126586056704,"Será que os profissionais de Ciencia de Dados estarão em alta? Claro que sim!

https://t.co/9M0Ka44YC8","pt",0,1
"782","Sun Apr 07 12:50:35 +0000 2019",1114873102968786944,"Hoje o assunto foi Geologia Ambiental e de Engenharia. Um tema importante para reduzir impactos negativos e o risco… https://t.co/iLErh6WxJr","pt",0,1
"783","Sun Apr 07 02:53:31 +0000 2019",1114722845383380992,"RT @matheustomoto: 5) Álgebra linear 2
https://t.co/dC97HrjCv7

6) Cálculo multivariável
https://t.co/AmggKb10RR

7) Inteligência Artificia…","pt",1,0
"784","Fri Apr 05 11:41:22 +0000 2019",1114130907760295936,"RT @matheustomoto: 5) Álgebra linear 2
https://t.co/dC97HrjCv7

6) Cálculo multivariável
https://t.co/AmggKb10RR

7) Inteligência Artificia…","pt",1,1
"785","Fri Apr 05 11:38:45 +0000 2019",1114130249338503168,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,0
"786","Thu Apr 04 13:04:39 +0000 2019",1113789478487961600,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,5
"787","Thu Apr 04 12:58:24 +0000 2019",1113787903379951616,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","und",1,1
"788","Tue Apr 02 22:21:38 +0000 2019",1113204871904333824,"@debby13 @oatila Moça, ele tá seguindo a Ciencia, e até agora tudo está se concretizando por conta de dados. Não tem ""gostaria"" aqui.","pt",1,2
"789","Tue Apr 02 17:17:57 +0000 2019",1113128446639706112,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,1
"790","Tue Apr 02 04:23:34 +0000 2019",1112933567640858624,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,1
"791","Tue Apr 02 04:22:55 +0000 2019",1112933405774278656,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",0,3
"792","Tue Apr 02 04:22:24 +0000 2019",1112933275666956288,"RT @ninocasan: Estão abertas as inscrições e o envio de trabalhos para o 1o Workshop sobre Media, Informação e Ciencia de Dados da @ufg_ofi…","pt",0,1
"793","Mon Apr 01 13:03:30 +0000 2019",1112702023324045312,"Mais um museu pega fogo, dessa vez uma parte do Museu de História Natural da UFMG. Ao que parece bastante material… https://t.co/uu7OVdRIhT","pt",0,2
"794","Sun Mar 31 03:12:22 +0000 2019",1112190872240689152,"Tive aula de Ciencia de Dados hoje, análise de dados jurídicos, mtttt legal, to encantada","lt",0,1
"795","Sat Mar 30 11:52:00 +0000 2019",1111959257744855040,"RT @CientistasE: No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão para fa…","pt",0,0
"796","Fri Mar 29 12:32:12 +0000 2019",1111606985890426880,"RT @ninocasan: Estão abertas as inscrições e o envio de trabalhos para o 1o Workshop sobre Media, Informação e Ciencia de Dados da @ufg_ofi…","pt",0,1
"797","Wed Mar 27 03:32:45 +0000 2019",1110746453432041472,"RT @EdvaldoNogueira: Todas as nossas decisões de reabertura econômica serão baseadas na Ciencia, não será pela vontade do prefeito ou do go…","pt",1,5
"798","Sun Mar 24 03:34:57 +0000 2019",1109659843856646144,"@EdvaldoNogueira São esses os dados de bastante aumento do número de casos confirmados então que são usados seguind… https://t.co/P58HrG79zQ","es",0,0
"799","Sun Mar 24 03:33:27 +0000 2019",1109659464037224448,"Estão abertas as inscrições e o envio de trabalhos para o 1o Workshop sobre Media, Informação e Ciencia de Dados da… https://t.co/Afe76WiVeq","pt",0,0
"800","Thu Mar 21 18:42:18 +0000 2019",1108801022636498944,"RT @CientistasE: No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão para fa…","pt",0,0
"801","Thu Mar 21 14:25:10 +0000 2019",1108736309126938624,"RT @LuisCValois: O cara não gosta de Ciencia,  não gosta de dados, não gosta da vida, não gosta de gente, esse papo de família é a família…","pt",1,0
"802","Wed Mar 20 17:33:56 +0000 2019",1108421425990434816,"5. Ver estas discusiones en ""Los dueños de la ciencia"" https://t.co/SzAc7ixbhI, ""science-19 y dependencia científica""… https://t.co/8so7KRmaY6","pt",0,0
"803","Wed Mar 20 01:48:11 +0000 2019",1108183422462291968,"Todas as nossas decisões de reabertura econômica serão baseadas na Ciencia, não será pela vontade do prefeito ou do… https://t.co/P12UgMDV4j","pt",0,0
"804","Tue Mar 19 05:24:52 +0000 2019",1107875563170091008,"RT @quant_school: Ciencia de Dados não é Python
Não é R
Não é SQL
Não é Estatística
Não é o Tableau
Não é o Spark
Não é TensorFlow

Ciencia…","pt",1,1
"805","Tue Mar 19 05:16:27 +0000 2019",1107873445117870080,"RT @dii_lua: Gente,

Há um tempo venho tentando tornar Ciencia de Dados mais acessível. Sei que palestras/artigos não são suficiente, e por…","pt",0,1
"806","Tue Mar 19 03:16:36 +0000 2019",1107843282992799744,"Ciencia de Dados não é Python
Não é R
Não é SQL
Não é Estatística
Não é o Tableau
Não é o Spark
Não é TensorFlow

C… https://t.co/G67yQ6HKeD","pt",0,1
"807","Tue Mar 19 00:25:18 +0000 2019",1107800174083100672,"@lopes_alexander @profeborto Ciencia
Mais de 66% dos novos infectados em Nova York estavam isolados em casa ( Isto… https://t.co/RtakqIdEiS","pt",0,1
"808","Mon Mar 18 13:37:48 +0000 2019",1107637225519529984,"RT @_fiquemsabendo: Nessa quinta-feira (18/06), a @fiocruz promove o 2º Encontro Nacional de Ciencia Aberta e database Aberto. O webinar vai…","pt",0,0
"809","Mon Mar 18 13:31:57 +0000 2019",1107635754497466368,"RT @CientistasE: No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão para fa…","pt",0,1
"810","Mon Mar 18 13:31:27 +0000 2019",1107635630371233792,"RT @CientistasE: No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão para fa…","pt",0,0
"811","Mon Mar 18 13:30:09 +0000 2019",1107635301814620160,"RT @EscutaZeNinguem: ""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a ci…","pt",0,0
"812","Mon Mar 18 05:17:49 +0000 2019",1107511404058292224,"Nessa quinta-feira (18/06), a @fiocruz promove o 2º Encontro Nacional de Ciencia Aberta e database Aberto. O webinar… https://t.co/wTggb1m8yH","pt",0,1
"813","Mon Mar 18 05:16:22 +0000 2019",1107511039292248064,"No 8o Papo Com Ciencia, Dra. Mariana Moura recebe o Prof. Titular do Instituto de Física da USP Dr. Ricardo Galvão… https://t.co/17kyiUvyv0","und",0,0
"814","Mon Mar 18 05:03:26 +0000 2019",1107507783568670720,"como modo seguro de nascimento.
Então se você se interessa por Ciencia de Dados, algoritmos de machine learning, sa… https://t.co/MUGGV8I9As","hu",0,0
"815","Sat Mar 16 13:54:18 +0000 2019",1106916602203828224,"SIM, tenho noção que sou homem cis branco falando de cesariana, esse não é meu lugar de fala e jamais será. Eu apen… https://t.co/6G05eHotjt","pt",1,2
"816","Sat Mar 16 13:52:28 +0000 2019",1106916142688415744,"@moni_eam É incrível a ideia de ""vamo abrir, se aumentar fecha"". Essa gente desconhece DADOS e Ciencia. É meio ""vam… https://t.co/PC800P6ZEl","und",0,0
"817","Sat Mar 16 05:32:48 +0000 2019",1106790399065145344,"""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a… https://t.co/T6RhOZjAyz","pt",0,0
"818","Sat Mar 16 05:04:26 +0000 2019",1106783256509366272,"RT @EscutaZeNinguem: ""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a ci…","pt",0,1
"819","Fri Mar 15 20:52:58 +0000 2019",1106659576244523008,"sim, eu fico comparando a minha pesquisa com pesquisas de primeiro mundo que tem investimento na Ciencia e patrocín… https://t.co/1igbL8Eaxi","pt",0,4
"820","Fri Mar 15 16:02:02 +0000 2019",1106586359261736960,"RT @EscutaZeNinguem: ""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a ci…","pt",1,1
"821","Thu Mar 14 19:45:27 +0000 2019",1106280196364296192,"RT @EscutaZeNinguem: ""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a ci…","pt",0,4
"822","Thu Mar 14 15:27:48 +0000 2019",1106215357080129536,"""Hoje, nós somos vistos pelo mundo como uma republiqueta das bananas cujo líder é um homem autoritário que renega a… https://t.co/ji3niabzIa","pt",0,0
"823","Thu Mar 14 15:23:15 +0000 2019",1106214214425808896,"RT @BernardoEgito: A Ciencia, por essência, NUNCA aprovaria pesquisa científica eugenista, na busca de dados genéticos que comprovem superi…","es",0,0
"824","Wed Mar 13 00:58:25 +0000 2019",1105634180602441728,"RT @dii_lua: Gente,

Há um tempo venho tentando tornar Ciencia de Dados mais acessível. Sei que palestras/artigos não são suficiente, e por…","pt",0,3
"825","Mon Mar 11 04:47:48 +0000 2019",1104967134071873536,"Existe mt polêmica por trás do uso desses dados, e pasmem quem mais cobiça são os marketeiros de grandes empresas q… https://t.co/8FqipQ9X6H","pt",0,0
