created_at,id,full_text,lang,retweet_count,favorite_count
Tue Jul 17 19:48:27 +0000 2018,1019307863645347841,@souAraphaela cartão de crédito? esse desgosto não dou aos meus pais,pt,0,1
Tue Jul 17 19:43:39 +0000 2018,1019306657938071552,RT @cafecinho: mano na moral vocês também acham muito chique quem tem avô/avó que fez ensino superior? isso é coisa de gente rica,pt,0,0
Tue Jul 17 15:59:19 +0000 2018,1019250201100464131,eu gostaria de saber quem fez a feitiçaria pq meu cabelo cresce um pouquinho e eu já quero passar a máquina dnv poxa será que nunca mais terei cabelo grande?,pt,0,2
Tue Jul 17 15:11:19 +0000 2018,1019238124038344709,declaro que deu tudo certo obrigada Google agr sei a diferença entre doc e ted,pt,0,2
Tue Jul 17 15:10:18 +0000 2018,1019237864872251397,"RT @lennapalooser: voltando pra casa me perguntando “qual jogo de 15h?” e ai eu lembrei

nenhum 
a copa acabou",pt,0,0
Tue Jul 17 14:58:20 +0000 2018,1019234855207473157,minha vizinha todos os dias de manhã coloca funk e sertanejo o que me faz pensar que morri e estou num purgatório,pt,0,0
Tue Jul 17 14:54:58 +0000 2018,1019234007228313600,"agora estou prestes a fazer minha primeira transferência bancária por aplicativo, o meu maior medo é eu fazer merda e perder o dinheiro pq vou chorar pra minha mãe ir reclamar pro gerente",pt,0,1
Tue Jul 17 14:53:39 +0000 2018,1019233676746477568,@r_becaaa ah pronto,es,0,1
Tue Jul 17 03:32:36 +0000 2018,1019062285330014209,@21stcenturycats quando Chitãozinho e Xororó tinham o cabelo Chitãozinho e Xororó as pessoas tbm achavam top dms,pt,0,1
Tue Jul 17 03:24:35 +0000 2018,1019060267878150145,a faac está possuída pelo zica Doria pintaram tudo nossas artes isso n se faz,pt,0,1
Mon Jul 16 02:35:32 +0000 2018,1018685533902528512,responder pergunta do outro pra dar match ah pronto vai se fuder seus fudido,pt,0,0
Sun Jul 15 19:30:51 +0000 2018,1018578661031731200,Rafael poc fudida e fedida,pt,0,0
Sat Jul 14 14:21:34 +0000 2018,1018138436744695808,RT @nimbussx: grandes chances de eu ver eduardo suplicy hoje e se eu me esbarrar com ele irei beijar a carequinha dele e depois chama-lo de…,pt,0,0
Sat Jul 14 00:32:26 +0000 2018,1017929778211573760,"são nove horas, meus olhos estão fechando, não sei é começo de conjuntivite ou sono",pt,0,1
Fri Jul 13 23:44:52 +0000 2018,1017917808397701123,que festão,pt,0,0
Fri Jul 13 23:44:26 +0000 2018,1017917701749174274,eu tô com casaco de lã e meias confortáveis não me faça chamar a polícia senhor vizinho,pt,0,0
Fri Jul 13 23:42:53 +0000 2018,1017917308759658496,@maxxmiranda minha história de vida,pt,0,1
Fri Jul 13 18:42:21 +0000 2018,1017841679838142464,latin time https://t.co/9SDyrc1PhC #NowPlaying,en,0,0
Thu Jul 12 04:49:24 +0000 2018,1017269672721477633,@Kimcorrea06 mas está tudo bem,pt,0,1
Thu Jul 12 04:43:24 +0000 2018,1017268164042936320,@Kimcorrea06 sla ela só engoliu e eu fiquei wtf man,pt,0,1
Thu Jul 12 02:51:03 +0000 2018,1017239890470240256,@21stcenturycats a cada vez que ela vai ao banheiro ficamos na expectativa,pt,0,1
Wed Jul 11 23:50:31 +0000 2018,1017194457861681158,hoje eu estava em um brechó feliz com as minhas aquisições e uma moça fala 'aqui só tem roupa de velho' de certo ela pensou que teria blusa da Hollister e óculos juliet,pt,0,2
Wed Jul 11 23:38:10 +0000 2018,1017191348183683073,minha irmã engoliu uma pedra e agora estamos no ou vai ou racha,pt,0,4
Wed Jul 11 20:37:08 +0000 2018,1017145789011976192,não vejo a hora de ficar velha e usar sapatos ortopédicos confortáveis,pt,0,0
Wed Jul 11 20:33:57 +0000 2018,1017144987329482752,"eu não acredito que tô vendo uma final de copa do mundo sem Alemanha, Itália, Argentina ou Brasil",pt,0,1
Wed Jul 11 20:32:10 +0000 2018,1017144538396274688,a nova ordem do futebol mundial masculino só me decepciona,pt,0,0
Wed Jul 11 12:40:39 +0000 2018,1017025876922392576,"as vezes eu imagino a ana maria gritando ""looooko, loko, loko, loko, loko, eu sou da Unesp""",pt,0,2
Wed Jul 11 12:39:34 +0000 2018,1017025605093744641,assistindo ana maria braga percebi que os atores não comem aquela mesa de café da manhã será que é tudo falso?,pt,0,0
Wed Jul 11 00:04:08 +0000 2018,1016835495303831552,eu sei que é da índole do ser humano ficar do lado dos perdedores mas acho que a França vai ganhar essa copa aaaaa Croácia pq nos matouuuu,pt,0,0
Wed Jul 11 00:02:43 +0000 2018,1016835139823906817,aquele bbzao tem 19 anos como assim,pt,0,0
Wed Jul 11 00:01:54 +0000 2018,1016834932818219008,eu tenho um crush no Mbappé,pt,0,0
Tue Jul 10 01:20:21 +0000 2018,1016492287805796352,com lombriga pq queria ver um título do brasil,pt,0,1
Tue Jul 10 00:01:37 +0000 2018,1016472473817231361,"@hobispierre aliás, eu amei essa foto! s2",pt,0,1
Tue Jul 10 00:00:38 +0000 2018,1016472227406077952,@_rebkj REBECA NAAAAAAAO,und,0,0
Mon Jul 09 21:15:58 +0000 2018,1016430787716149248,@ohsilvestri giovana eu te adoro hahaj,it,0,0
Mon Jul 09 21:03:54 +0000 2018,1016427749672734726,"@gabseulima isso se chama férias, sempre bate uma tristeza",pt,0,1
Mon Jul 09 21:03:02 +0000 2018,1016427531002679296,@hobispierre jeovana vc eh mto kpopeira,pt,0,1
Mon Jul 09 21:02:27 +0000 2018,1016427385523245057,@_rebkj quem faz isso com meu chuchu,pt,0,0
Sun Jul 08 21:36:52 +0000 2018,1016073656261316608,@whoiscrca trabalho com fotos,pt,0,2
Sun Jul 08 19:12:17 +0000 2018,1016037274616770560,agora que atingi a meta espero dobrá-la separando todas as minhas músicas em playlists especializadas,pt,0,1
Sun Jul 08 19:09:50 +0000 2018,1016036657894772736,hoje eu consegui juntar todos os meus reggaes em uma playlist só me sinto uma mulher realizada,pt,0,0
Sun Jul 08 19:07:11 +0000 2018,1016035987514908672,RT @SergioRibeiro31: Hoje faz 4 anos que o Brasil tomou tanto gol que a FIFA teve que usar a barra de rolagem para mostrar todos os gols no…,pt,0,0
Sun Jul 08 19:06:55 +0000 2018,1016035921471463425,RT @heelder: infelizmente quando adulto nós mesmos precisamos nos colocar de castigo proibindo de sair de casa e gastar dinheiro,pt,0,0
Sun Jul 08 17:23:32 +0000 2018,1016009906640621568,@_rebkj sauna no quarto opa,es,0,0
Sun Jul 08 14:49:25 +0000 2018,1015971120665759744,fazer sauna de incenso mood,pt,0,1
Sun Jul 08 14:48:50 +0000 2018,1015970971247923202,meu vizinho tá fazendo festa desde ontem e o repertório é de festa unespiana scrr,pt,0,1
Sun Jul 08 14:27:54 +0000 2018,1015965704003244038,@hobispierre compartilho do mesmo sentimento,pt,0,0
Sun Jul 08 01:03:04 +0000 2018,1015763161780236289,@nimbussx pqp simmmmmm,pt,0,1
Sat Jul 07 23:07:04 +0000 2018,1015733971328565248,merece uma copa,pt,0,0
Sat Jul 07 23:06:49 +0000 2018,1015733907315134464,e a Bélgica nem tem nada né só aqueles lances de saude idh e tal,pt,0,0
Sat Jul 07 23:05:56 +0000 2018,1015733684719247363,@_bluuz_ bauru cidade sem limitessss,pt,0,0
Sat Jul 07 23:05:31 +0000 2018,1015733581451317248,eu vou torcer pra Bélgica pq já q perdemo pelo menos q seja pro campeão,pt,0,1
Sat Jul 07 23:01:30 +0000 2018,1015732567889326080,as vezes eu me sinto sozinha mas logo a minha vó me liga convidando pra ir em bazar e bingo,pt,0,0
Sat Jul 07 22:57:18 +0000 2018,1015731509993631745,@gabseulima @1999_dclma eu tô em Tatuí vamos se veeeee,pt,0,0
Sat Jul 07 00:54:11 +0000 2018,1015398537432051714,vc já pensou hoje que um dia vc pode ficar famoso e ter tts antigos expostos?,pt,0,1
Fri Jul 06 23:49:35 +0000 2018,1015382280922005506,Upside Down de Carol Cool https://t.co/MPVLT7NErT #NowPlaying,en,0,0
Fri Jul 06 23:46:21 +0000 2018,1015381469043265537,@gabseulima vai miga kkkkk,pt,0,1
Fri Jul 06 22:41:18 +0000 2018,1015365098939011072,@21stcenturycats marina com seus cachorros sao minha religiao,pt,0,2
Fri Jul 06 22:39:36 +0000 2018,1015364669467512833,@_rebkj opa era hexa 2022,is,0,0
Fri Jul 06 19:07:38 +0000 2018,1015311328385347584,hepta 2022,es,0,3
Fri Jul 06 04:46:29 +0000 2018,1015094609645588480,@gabseulima uma conta é pra yas e a outra pra cris,pt,0,2
Fri Jul 06 03:52:45 +0000 2018,1015081089449242624,@Leo_Stocco it's interesting,en,0,2
Fri Jul 06 03:46:28 +0000 2018,1015079505596121088,@_beatoledo cracudamos,es,0,1
Fri Jul 06 03:43:13 +0000 2018,1015078687509794816,@_beatoledo cracuda,es,0,1
Fri Jul 06 03:42:11 +0000 2018,1015078429195227137,@Kimcorrea06 eu sou uma pessima amiga snif snif,pt,0,1
Fri Jul 06 03:41:37 +0000 2018,1015078287100563456,@Kimcorrea06 foi o corretor,pt,0,1
Thu Jul 05 23:18:36 +0000 2018,1015012098311671809,RT @blocomeclife: reciprocidade eh qndo os dois se olham com vontade de ir embora do role,pt,0,0
Thu Jul 05 23:17:30 +0000 2018,1015011819340083201,@_sadyuri se comida japonesa fosse boa não seria comida japonesa,pt,0,0
Thu Jul 05 23:13:23 +0000 2018,1015010784693407745,@Kimcorrea06 kimberlie lais correa apolinario sai da minha casa,pt,0,1
Thu Jul 05 23:11:42 +0000 2018,1015010359416098817,@Leo_Stocco i always believed in your culinary gift,en,0,0
Wed Jul 04 14:46:45 +0000 2018,1014520896713879554,percebi que sou a verdadeira tiazona do Twitter,pt,0,0
Wed Jul 04 14:46:13 +0000 2018,1014520763007856643,foto de bichinho raivoso com user 'vosseqdise' com tt de vai ter hexa sim,pt,0,0
Wed Jul 04 14:41:27 +0000 2018,1014519564066058241,"sérias dificuldades de mexer no tt até hoje, eu nunca sem quem é quem pelos users e nem o q tá publicando",pt,0,1
Tue Jul 03 15:01:49 +0000 2018,1014162299215667200,@gioxkimi vou te visitar,pt,0,0
Mon Jul 02 21:14:20 +0000 2018,1013893659186597889,@gioxkimi menino cansei de bauru cadê meus amigos,pt,0,0
Mon Jul 02 21:09:12 +0000 2018,1013892370201567232,@gioxkimi vai perfurar poço?,pt,0,0
Sun Jul 01 16:22:06 +0000 2018,1013457731171311617,@goghschild haahah mas ver os amigos todos juntos seria topidmais,pt,0,0
Sun Jul 01 16:21:33 +0000 2018,1013457589571645440,@gioxkimi a yasmin do passado n diria,pt,0,0
Sat Jun 30 03:07:48 +0000 2018,1012895450083577856,sonho realizado ✓ https://t.co/46h1eLRe1l,pt,0,0
Sat Jun 30 03:06:10 +0000 2018,1012895038446194688,casira https://t.co/kvchImSt3A,es,0,0
Sat Jun 30 02:42:12 +0000 2018,1012889008274333697,@tuts_b1s4 gente o q tá acontecendo com a apoc,pt,0,0
Fri Jun 29 15:18:18 +0000 2018,1012716898230861824,"hoje é dia de amor, festa e devoção!",pt,0,1
Fri Jun 29 15:17:15 +0000 2018,1012716633805197322,@sarahgomesilva tá demorando pra voltar já,pt,0,1
Thu Jun 28 03:11:51 +0000 2018,1012171693740167169,@gioxkimi ah pronto,es,0,0
Wed Jun 27 00:32:25 +0000 2018,1011769183485513728,"um homem, uma máquina, uma besta enjaulada com ódio",pt,0,0
Tue Jun 26 14:04:18 +0000 2018,1011611109810495488,carente de carinho kkkk i need a kiss com cabelo de ousada,pt,0,1
Tue Jun 26 03:47:18 +0000 2018,1011455837691314176,prefiro passar fome do que fazer pesquisa - isa 018,pt,0,0
Tue Jun 26 03:46:37 +0000 2018,1011455668279283713,meu sonho é um dia terminar os trabalhos da Janaína,pt,0,1
Tue Jun 26 03:44:50 +0000 2018,1011455218779910146,RT @wespaina: mais puto q eu hoje  só eu amanha,pt,0,0
Tue Jun 26 00:30:09 +0000 2018,1011406223495790594,@gioxkimi eu sempre soube,pt,0,0
Thu Jun 21 07:11:32 +0000 2018,1009695294907453440,@BiPavanello epa feelings,en,0,1
Thu Jun 21 07:06:32 +0000 2018,1009694036700160000,"eu só estou complicando, eu quis dizer que Freud resume as ações humanas a pinto, buceta e sexo violento aaaa dclp estou muito complexada com meus pensamentos e n consigo expressar em palavras entendiveis na ordem cronológica do mundo contemporâneo",pt,0,1
Thu Jun 21 07:03:36 +0000 2018,1009693299123384320,"calm q essa frase ficou entranha, o q eu quis dizer é q estudar Freud pra mim eh isto, opa peguei na caneta nossa adoro pinto",pt,0,2
Thu Jun 21 07:01:37 +0000 2018,1009692801741852673,"mexican night in vegas me rendeu pinto, buceta e sexo violento obrigada freud por resumir o mundo a isso",pt,0,0
Tue Jun 19 13:06:19 +0000 2018,1009059804730535936,@whoiscrca pra que carta se vamos todos morrer,pt,0,1
Tue Jun 19 13:00:54 +0000 2018,1009058440336076802,eu roubei uma placa de trânsito na calada da noite agora me sinto uma universitária,pt,0,3
Mon Jun 18 13:54:27 +0000 2018,1008709528337121282,"RT @BeaAlbuquerquue: ""Se a classe trabalhadora tudo produz, a ela o HEXA PERTENCE"" 

NEYMARX",pt,0,0
Fri Jun 15 04:42:13 +0000 2018,1007483392332648448,@_rebkj miga cê tá bem,pt,0,0
Sun Jun 10 12:54:22 +0000 2018,1005795308402544641,la fiesta en vegas ou fiesta en la casira seria top,es,0,0
Sun Jun 10 12:53:29 +0000 2018,1005795086024757249,@Kimcorrea06 eu amoooo esse ensaio,pt,0,1
Sun Jun 10 12:50:55 +0000 2018,1005794437484765184,de madrugada eu só consigo pensar em como vai ser o nome da festa latina q eu e beck estamos planejando,pt,0,0
Sat Jun 09 23:32:23 +0000 2018,1005593478708023296,@Kimcorrea06 outfit japonês,cy,0,1
Sat Jun 09 23:32:04 +0000 2018,1005593400022917120,@Kimcorrea06 rodízio japa 14 dol,pt,0,1
Fri Jun 08 01:59:40 +0000 2018,1004905768947257344,ah pronto não posso nem dançar olodum onze horas da noite q o som tá alto,pt,0,1
Thu Jun 07 17:21:58 +0000 2018,1004775485472149505,"@gioxkimi pessoa ""oi""

ira ""eu ein me respeita garoto""",pt,0,0
Thu Jun 07 17:21:29 +0000 2018,1004775363749216257,@melixiaa VAMO,es,0,0
Thu Jun 07 05:59:24 +0000 2018,1004603712176906240,sequência da noite,pt,0,0
Thu Jun 07 03:36:11 +0000 2018,1004567671919259648,coisa banho de mar,pt,0,0
Thu Jun 07 03:29:17 +0000 2018,1004565935234211840,r e b e c k  @_rebkj https://t.co/IefPeJ8hf8,en,0,0
Wed Jun 06 16:35:42 +0000 2018,1004401457351806982,@_rebkj eu só acordo sorrindo pra você meu mel,pt,0,0
Wed Jun 06 16:31:57 +0000 2018,1004400510441582592,@souAraphaela simm,tr,0,0
Wed Jun 06 05:12:41 +0000 2018,1004229567240986624,@gioxkimi preciso de um sofá aconchegante e de coração quentinho,pt,0,0
Wed Jun 06 03:20:44 +0000 2018,1004201396806258688,querido twitter eu só quero que chegue logo sábado dps da aula para eu tomar um bom vinho de 20 reais e dormir o dia todo,pt,0,1
Wed Jun 06 03:17:20 +0000 2018,1004200541344460800,@scarlethobi masoq,es,0,0
Wed Jun 06 03:14:04 +0000 2018,1004199719671824386,@Leo_Stocco agora não mais pq vc tá namorando cmg,pt,0,1
Tue Jun 05 20:20:37 +0000 2018,1004095671006359554,@Leo_Stocco hahaa desde fevereiro?,pt,0,0
Tue Jun 05 17:27:08 +0000 2018,1004052012286214144,a graça do negócio é colecionar curtida com fotos desfavoráveis,pt,0,0
Tue Jun 05 17:26:34 +0000 2018,1004051867100303361,"eu tenho um sério problema com o Tinder pq eu
baixo 
uso por 2 horas
deixo pessoas no vácuo
canso
apago a conta
e dps de uns meses faço tudo de novo",pt,0,2
Sun Jun 03 17:52:36 +0000 2018,1003333645820743681,@Leo_Stocco I N F E L I Z M E N T E,pt,0,0
Sun Jun 03 17:51:22 +0000 2018,1003333332669788160,@Leo_Stocco sapatão fashion pode gostar de pinto? pq eu gosto,pt,0,2
Sun Jun 03 17:40:16 +0000 2018,1003330541536587776,@dizaetu  https://t.co/4km6JWtXge,und,0,4
Sun Jun 03 17:38:23 +0000 2018,1003330067831906304,"RT @larissanevezs: Essa greve foi deus me dando mais uma chance de salvar meu semestre

desperdicei novamente",pt,0,0
Sun Jun 03 17:36:55 +0000 2018,1003329698154340352,"vocês já rasparam a cabeça ao som de love by grace? pq eu já 

globo me contrata",pt,0,2
Sun Jun 03 17:33:45 +0000 2018,1003328899043024896,mas bah https://t.co/VVMZhNpoAm,in,0,0
Sun Jun 03 15:56:05 +0000 2018,1003304323772796934,"q jogo meus bacanos, q jogo",pt,0,1
Sun Jun 03 15:39:48 +0000 2018,1003300223668621312,"ontem eu cortei meu cabelo e eu tô:

yasmin com brinco: fashion
yasmin sem brinco: sapatão",pt,0,2
Sun Jun 03 15:30:39 +0000 2018,1003297921993990144,ah que o menino Neymar não nos decepcionou,pt,0,1
Sun Jun 03 15:30:05 +0000 2018,1003297778158702592,@sarahgomesilva ah pronto,es,0,1
Thu Mar 12 19:42:00 +0000 2020,1238188512077365248,"Sim, vamos fazer uma reportagem investigativa sobre a estação de tratamento?",pt,0,0
Thu Mar 12 15:00:26 +0000 2020,1238117652289257473,"Gnt, não sei a novidade que é pra vcs saber que Bauru só trata 1,7% do esgoto. Isso tá bem claro se vc olhar a prestação de contas na sua conta mensal de água. Fora a estação de tratamento que tá sendo construída há anos (mtos msm) e do DAE DECLARAR no site que joga TUDO no rio",pt,0,6
Thu Mar 12 14:45:06 +0000 2020,1238113797308645376,@filmedetubarao 50% do curso de jornalismo não curte escrever mas ama jornalismo,pt,0,0
Thu Mar 12 14:44:42 +0000 2020,1238113693696745473,@filmedetubarao Amadah???,tr,0,0
Thu Mar 12 14:44:28 +0000 2020,1238113637383970818,@_beatoledo Estou de relações cortadas com o Sesc,pt,0,1
Wed Mar 11 22:26:58 +0000 2020,1237867639386456065,"@piranhadogta Passa na UPA antes, bem",pt,0,0
Wed Mar 11 22:17:49 +0000 2020,1237865338395484167,@piranhadogta Chegando logo logo pra ver minha progenitora 🥰🥰🥰,pt,0,0
Sun Mar 08 17:49:45 +0000 2020,1236710712505966593,@piranhadogta 🥰🥰✌️✌️,und,0,0
Sun Mar 08 16:51:21 +0000 2020,1236696016440758273,Nessa bregisca eu estava com mel NÃO É POSSÍVEL,pt,0,3
Sat Mar 07 01:44:13 +0000 2020,1236105341768732672,"@piranhadogta Não funcionou, acho q tem que ser uma mais forte",pt,0,0
Fri Mar 06 15:14:34 +0000 2020,1235946882763042817,@andrezzamds dá para pegar com rtvi?,pt,0,0
Fri Mar 06 14:59:00 +0000 2020,1235942965551521793,"@teenagedirtbez deu pra sentir na pele ontem, né. credo faac, melhore",pt,0,0
Thu Mar 05 19:13:45 +0000 2020,1235644686964084737,@andrezzamds Ela é uma fofinha ensinando pra gente,pt,0,0
Thu Mar 05 19:13:11 +0000 2020,1235644544374337536,@andrezzamds https://t.co/KWc9scLp5t,und,0,0
Thu Mar 05 19:10:18 +0000 2020,1235643821746159616,"@teenagedirtbez Amiga, n eh",tl,0,0
Wed Mar 04 16:55:54 +0000 2020,1235247608505012224,@jhoverthemoon Duda Beat,in,0,1
Tue Mar 03 23:33:07 +0000 2020,1234985184295976962,"@bilaulinda Laura, precisamos de explicações",pt,0,1
Tue Mar 03 16:39:19 +0000 2020,1234881047671820294,"""O pó da estradaaaaaaaaa"" - yellow house sounds",pt,0,0
Tue Mar 03 14:58:28 +0000 2020,1234855666516418560,@_beatoledo Cade??,pt,0,0
Fri Feb 28 20:55:38 +0000 2020,1233496000989405187,@piranhadogta KKKKKKKK,und,0,0
Thu Feb 27 15:54:40 +0000 2020,1233057874089250817,"@teenagedirtbez a agregue de casa táprocurando luagrzinho, ela faz bio",pt,0,0
Sat Jun 02 02:56:10 +0000 2018,1002745661845131265,oi amigos dessa rede social,pt,0,0
Sat Apr 28 11:33:59 +0000 2018,990192400931880961,@dizaetu desculpa a demora mas o qqqqqqq,pt,0,2
Wed Apr 18 01:06:29 +0000 2018,986410604075343873,@Leo_Stocco @dizaetu perdidissima,it,0,2
Wed Apr 18 01:05:42 +0000 2018,986410407244988416,@dizaetu caralho q foi garota??,pt,0,1
Sun Apr 08 23:39:35 +0000 2018,983127244792090624,eu tô tão tlisti,pt,0,0
Fri Apr 06 15:08:44 +0000 2018,982273910724005888,@goghschild masoq,es,0,0
Fri Apr 06 03:11:13 +0000 2018,982093341276880897,@goghschild sério? pq? fiquei curiosa me conte aaaaa,pt,0,0
Fri Apr 06 03:10:12 +0000 2018,982093085914972162,hoje é um dia tisti pq lula preso amanhã deixou de ser um meme,pt,0,0
Wed Apr 04 14:39:41 +0000 2018,981541821376532480,@sayu_mar não é de se admirar que estadunidenses são idiotas,pt,0,0
Wed Apr 04 14:18:38 +0000 2018,981536525845483520,tô escutando crianças gritando pq estão tomando injeções e fico triste em pensar que não posso reagir igual a elas,pt,0,0
Wed Apr 04 14:15:04 +0000 2018,981535628377624576,pq eu amo a vera: https://t.co/smEnwztDr8,pt,0,0
Sun Apr 01 21:14:34 +0000 2018,980554036427612161,@sayu_mar agorinhaa,pt,0,0
Sun Apr 01 21:14:24 +0000 2018,980553993012342789,"@_bluuz_ seu irmão dirige bem biga, e tem ótimas playlists akshhasha",pt,0,0
Sun Apr 01 04:59:08 +0000 2018,980308558377111552,@nimbussx Guilherme eu te venero,pt,0,0
Sun Apr 01 04:59:01 +0000 2018,980308530178740224,RT @nimbussx: eu não acredito que o feriado ja está acabando na moral vou ter que enviar uma carta ao vaticano solicitando que o Papa prolo…,pt,0,0
Fri Mar 30 02:29:49 +0000 2018,979546206610345985,RT @souvodka: será se estou vivendo ou apenas fingindo q n tenho nada pra estudar,pt,0,0
Thu Mar 29 14:45:18 +0000 2018,979368910440017925,RT @LwithP: eu depois de ler 2 linhas da matéria de 30 páginas que tem pra estudar https://t.co/6NDzc03MkI,pt,0,0
Thu Mar 29 14:44:48 +0000 2018,979368782853476352,"@sayu_mar eu confio em vc abiga, topssima faz tudo lindíssimo",pt,0,0
Tue Mar 27 18:52:10 +0000 2018,978706260123176961,a n s i o s a   com o amistoso de agora,pt,0,0
Mon Mar 26 19:15:37 +0000 2018,978349773366398977,"@gabrelac2L dps que você cortar você vai ficar ""nossa, não sabia que ficava tão bom assim, deveria ter cortado antes""",pt,0,0
Mon Mar 26 18:35:52 +0000 2018,978339771406848002,RT @nimbussx: este é o fim de semana onde vc só entra no instagram pra passar raiva pois só tem pessoas felizes no lolapalooza lá,pt,0,0
Mon Mar 26 18:34:47 +0000 2018,978339495543296003,apoio ao ícone https://t.co/SMbBdNG1XF,pt,0,2
Mon Mar 26 18:33:11 +0000 2018,978339095301804032,@gabrelac2L CORTAAAAAAAAAAAA,pt,0,1
Mon Mar 26 18:32:04 +0000 2018,978338815617257473,"RT @MomentsBrasil: ⚡️Segundo o padrão observado por @baketa, a Copa do Mundo de 2018 é do Brasil! 🏆🇧🇷

Será?

https://t.co/B6h8FfINkA",pt,0,0
Mon Mar 26 18:30:35 +0000 2018,978338439765610498,RT @nimbussx: eu achei que iria utilizar esse domingo com sabedoria e assistir filmes cult para aumentar meu repertório intelectual mas est…,pt,0,0
Mon Mar 26 18:28:08 +0000 2018,978337825455210496,"@gabrelac2L 2018 ano de colher o que plantou, gratificante",pt,0,1
Tue Mar 20 14:19:34 +0000 2018,976100942276947968,"@1999_dclma e vc, como está agora?",pt,0,0
Tue Mar 20 14:19:24 +0000 2018,976100899880947712,"@1999_dclma a famosa infecção de ouvidos e garganta, mas passo bem",pt,0,0
Tue Mar 20 13:15:15 +0000 2018,976084756889825280,"esse meu corpinho não aguenta festa universitária, desculpa mundo",pt,0,1
Tue Mar 20 13:12:23 +0000 2018,976084035947716608,@_bluuz_ bauru,in,0,1
Tue Mar 20 13:10:49 +0000 2018,976083641855070210,@Kimcorrea06 yukê,fr,0,1
Tue Mar 20 13:07:58 +0000 2018,976082925056921600,RT @iurymneves: flertar eh uma coisa       sai de casa pra se ve ai ja eh demais,pt,0,0
Tue Mar 20 13:07:08 +0000 2018,976082715014508544,@gabrelac2L unesp festa por 3 conto &gt;&gt;&gt; unicamp q tenho a ver,pt,0,0
Tue Mar 20 13:05:47 +0000 2018,976082375875747841,@1999_dclma eu mesma das 11:30 às 14:00 naquela merda,pt,0,0
Tue Mar 20 13:02:25 +0000 2018,976081528605290497,@scarlethobi eu mesma qnd fui comprar um corote e a moça não pediu meu rg,pt,0,0
Tue Mar 20 12:56:30 +0000 2018,976080037739925509,"@sayu_mar ano que vem vc vai fazer parte da nossa família, né??",pt,0,0
Fri Mar 16 04:22:22 +0000 2018,974501099813068801,a familia que bauru me proporcionou 🌻 https://t.co/gaS09hHsgw,ca,0,6
Fri Mar 16 04:16:20 +0000 2018,974499582263439360,@jaomarx é mto difícil mesmo cries in trouxas language,pt,0,1
Fri Mar 16 04:10:33 +0000 2018,974498127666331648,@jaomarx força ícone,pt,0,1
Fri Mar 16 04:05:16 +0000 2018,974496795761004544,@goghschild eu não sabia que eu tinha a capacidade de transpirar,pt,0,0
Fri Mar 16 03:51:21 +0000 2018,974493294360190977,morar fora de casa é você pegar ranço de ir ao mercado pq tem que voltar andando com uma mochila de 700 kg nas costas no calor de 500 graus de bauru,pt,0,2
Sat Mar 10 22:18:50 +0000 2018,972597673856524288,@ohshitclara GENTE ISSO É DESESPERADOR,pt,0,1
Sat Mar 10 22:17:56 +0000 2018,972597449339662336,@aleolivra a cada força ícone essa pobre universitária ganhará 1 real para comprar seu pãomoço,pt,0,1
Sat Mar 10 21:53:36 +0000 2018,972591323860566016,"essa sou eu no meu primeiro dia de aula no sábado de manhã, estudar de sábado de manhã quando vc estuda a semana inteira de noite é RESISTÊNCIA https://t.co/AikpnRqVma",pt,0,6
Sat Mar 10 21:44:23 +0000 2018,972589005329100800,"eu não sei vocês, mas quando eu posto uma foto bonita e as pessoas reagem com 'uau' no Facebook eu fico imaginando que elas não acreditavam assim na minha beleza e que estão super surpreendidas",pt,0,2
Sat Mar 10 21:40:45 +0000 2018,972588093193818117,"RT @tristecinha: eu: ai que saco nao beijo ninguem 

3 convite pra beijar 

eu: kkk cai fora só saio de casa se for pra beijar o amor da mi…",pt,0,0
Sat Mar 10 04:02:31 +0000 2018,972321776658206720,postei 3 fotos na social media querendo postar as 79 do ensaio de casa ahsyqhhsbs,pt,0,0
Wed Feb 28 01:57:21 +0000 2018,968666400939298817,"morrer não seria uma má ideia

nhan

é brincadeira mas tô chorando

tururu",pt,0,0
Wed Feb 28 01:54:35 +0000 2018,968665703401304064,hoje eu tô triste sai todo mundo da internet,pt,0,0
Fri Feb 23 10:55:29 +0000 2018,966989886317322240,RT @nimbussx: eu nao aguento mais ter que reconhecer firma para tudo que eu faço daqui vou ter que reconhecer firma até pra respirar,pt,0,0
Fri Feb 23 10:55:06 +0000 2018,966989789659615232,"@gabri_lla se vc cozinha igual pinta testa, coitada da Micheli",pt,0,0
Wed Feb 21 01:49:59 +0000 2018,966127830953324545,"""eu não sou mulek, sou um divo"" - Mahmoud BBB 2018",pt,0,0
Wed Feb 21 01:30:57 +0000 2018,966123039908823040,"@1999_dclma eu compro a uva, sua linda",pt,0,1
Wed Feb 21 01:30:42 +0000 2018,966122977619214336,gente Canadá ficoi em primeiro??,pt,0,0
Wed Feb 21 01:26:28 +0000 2018,966121914170212355,RT @wwwmlna: queria ser bonita estilo mulherão mas até quando me arrumo e fico bonita eh tipo ''own q gracinha'' como se eu fosse um bichin…,pt,0,0
Tue Feb 20 16:49:21 +0000 2018,965991777860751360,@1999_dclma descobri que caipirinha de uva é mto bom,pt,0,0
